Date,Supply,AddressCount,Uncles,BtcPrice,Price
2017-12-05,0.6774667682128803,0.17682409072271252,0.7634517766497462,0.5987059751961159,453.96
2017-12-06,0.6780467962388177,0.17944294503296876,0.850253807106599,0.7075430775421891,422.48
2017-12-07,0.6786342717684422,0.18158359775931768,0.7015228426395939,0.8695940754987169,421.15
2017-12-08,0.6792084513832775,0.18344692757792136,0.5862944162436547,0.8276427948009052,451.74
2017-12-09,0.679786306013197,0.1850914761213742,0.6081218274111675,0.7647080343470558,472.86
2017-12-10,0.6803593396555865,0.18663914710036678,0.5888324873096447,0.7760072331596469,436.49
2017-12-11,0.6809306082369675,0.18827147045842194,0.5898477157360407,0.863437527764567,513.29
2017-12-12,0.6815087342120871,0.19027329435431833,0.6685279187817259,0.8818026455385934,656.52
2017-12-13,0.6820877822340017,0.1929014012419128,0.7101522842639594,0.8401440360403677,699.09
2017-12-14,0.682671861997,0.19585449988721496,0.7233502538071066,0.8496088135841248,693.58
2017-12-15,0.6832571904748006,0.19848201760924808,0.6654822335025381,0.90902629337152,684.27
2017-12-16,0.6838299975571207,0.20086603588280713,0.581725888324873,1.0000000000000002,692.83
2017-12-17,0.6844017034521248,0.20359664418794735,0.5746192893401016,0.9853768925635384,717.71
2017-12-18,0.6849795501787859,0.20652065947872184,0.6228426395939086,0.9804955550561563,785.99
2017-12-19,0.6855592489022966,0.2096087038178223,0.7482233502538072,0.904787787248943,812.5
